word,ipa
pósit,/ˈposit/
pósit,[ˈpo.sit̪]
pósito,/ˈposito/
pósito,[ˈpo.si.t̪o]
póster,/ˈposteɾ/
póster,[ˈpos.t̪eɾ]
póstuma,/ˈpostuma/
póstuma,[ˈpos.t̪u.ma]
póstumamente,/ˌpostumaˈmente/
póstumamente,[ˌpos.t̪u.maˈmẽn̪.t̪e]
póstumas,/ˈpostumas/
póstumas,[ˈpos.t̪u.mas]
póstumo,/ˈpostumo/
póstumo,[ˈpos.t̪u.mo]
póstumos,/ˈpostumos/
póstumos,[ˈpos.t̪u.mos]
pósum,/ˈposum/
pósum,[ˈpo.sũm]
póñil,/ˈpoɲil/
póñil,[ˈpo.ɲil]
púa,/ˈpua/
púa,[ˈpu.a]
púber,/ˈpubeɾ/
púber,[ˈpu.β̞eɾ]
púbica,/ˈpubika/
púbica,[ˈpu.β̞i.ka]
púbico,/ˈpubiko/
púbico,[ˈpu.β̞i.ko]
públicamente,/ˌpublikaˈmente/
públicamente,[ˌpu.β̞li.kaˈmẽn̪.t̪e]
público,/ˈpubliko/
público,[ˈpu.β̞li.ko]
púchica,/ˈput͡ʃika/
púchica,[ˈpu.t͡ʃi.ka]
púdicamente,/ˌpudikaˈmente/
púdicamente,[ˌpu.ð̞i.kaˈmẽn̪.t̪e]
púdico,/ˈpudiko/
púdico,[ˈpu.ð̞i.ko]
púgil,/ˈpuxil/
púgil,[ˈpu.xil]
púlpito,/ˈpulpito/
púlpito,[ˈpul.pi.t̪o]
púlsar,/ˈpulsaɾ/
púlsar,[ˈpul.saɾ]
púnico,/ˈpuniko/
púnico,[ˈpu.ni.ko]
púrico,/ˈpuɾiko/
púrico,[ˈpu.ɾi.ko]
púrpura,/ˈpuɾpuɾa/
púrpura,[ˈpuɾ.pu.ɾa]
púrpura de tiro,/ˌpuɾpuɾa de ˈtiɾo/
púrpura de tiro,[ˌpuɾ.pu.ɾa ð̞e ˈt̪i.ɾo]
pústula,/ˈpustula/
pústula,[ˈpus.t̪u.la]
pútrido,/ˈputɾido/
pútrido,[ˈpu.t̪ɾi.ð̞o]
q,/k/
q,/ke/
q,/ˈku/
q,[ke]
q,[ˈku]
qatar,/kaˈtaɾ/
qatar,[kaˈt̪aɾ]
qatarí,/kataˈɾi/
qatarí,[ka.t̪aˈɾi]
qoppa,/ˈkopa/
qoppa,[ˈko.pa]
qualy,/ˈkwali/
qualy,[ˈkwa.li]
quando,/ˈkwando/
quando,[ˈkwãn̪.d̪o]
quantizado,/kwantiˈsado/
quantizado,/kwantiˈθado/
quantizado,[kwãn̪.t̪iˈsa.ð̞o]
quantizado,[kwãn̪.t̪iˈθa.ð̞o]
quark,/ˈkwaɾk/
quark,[ˈkwaɾk]
quark abajo,/ˌkwaɾk aˈbaxo/
quark abajo,[ˌkwaɾk aˈβ̞a.xo]
quark arriba,/ˌkwaɾk aˈriba/
quark arriba,[ˌkwaɾk aˈri.β̞a]
quark cima,/ˌkwaɾɡ ˈsima/
quark cima,/ˌkwaɾɡ ˈθima/
quark cima,[ˌkwaɾɣ̞ ˈsi.ma]
quark cima,[ˌkwaɾɣ̞ ˈθi.ma]
quark encantado,/ˌkwaɾk enkanˈtado/
quark encantado,[ˌkwaɾk ẽŋ.kãn̪ˈt̪a.ð̞o]
quark extraño,/ˌkwaɾk eɡsˈtɾaɲo/
quark extraño,[ˌkwaɾk eɣ̞sˈt̪ɾa.ɲo]
quark fondo,/ˌkwaɾɡ ˈfondo/
quark fondo,[ˌkwaɾɣ̞ ˈfõn̪.d̪o]
quarterback,/kwaɾteɾˈbak/
quarterback,[kwaɾ.t̪eɾˈβ̞ak]
quasitropical,/kwasitɾopiˈkal/
quasitropical,[kwa.si.t̪ɾo.piˈkal]
quatrocientos,/kwatɾoˈsjentos/
quatrocientos,/kwatɾoˈθjentos/
quatrocientos,[kwa.t̪ɾoˈsjẽn̪.t̪os]
quatrocientos,[kwa.t̪ɾoˈθjẽn̪.t̪os]
que,/ke/
que,[ke]
que aproveche,/ke apɾoˈbet͡ʃe/
que aproveche,[ke a.pɾoˈβ̞e.t͡ʃe]
que chuta,/ke ˈt͡ʃuta/
que chuta,[ke ˈt͡ʃu.t̪a]
que conste,/ke ˈkonste/
que conste,[ke ˈkõns.t̪e]
que descanse en paz,/ke desˌkanse em ˈpas/
que descanse en paz,/ke desˌkanse em ˈpaθ/
que descanse en paz,[ke ð̞esˌkãn.se ẽm ˈpas]
que descanse en paz,[ke ð̞esˌkãn.se ẽm ˈpaθ]
que dios te bendiga,/ke ˌdjos te benˈdiɡa/
que dios te bendiga,[ke ˌð̞jos t̪e β̞ẽn̪ˈd̪i.ɣ̞a]
que en paz descanse,/ke em ˌpas desˈkanse/
que en paz descanse,/ke em ˌpaθ desˈkanse/
que en paz descanse,[ke ẽm ˌpaz ð̞esˈkãn.se]
que en paz descanse,[ke ẽm ˌpaθ̬ ð̞esˈkãn.se]
que es para hoy,/ke ˌes ˌpaɾa ˈoi/
que es para hoy,[ke ˌes ˌpa.ɾa ˈoi̯]
que lo haga rita,/ke lo ˌaɡa ˈrita/
que lo haga rita,[ke lo ˌa.ɣ̞a ˈri.t̪a]
que no cunda el pánico,/ke ˌno ˌkunda el ˈpaniko/
que no cunda el pánico,[ke ˌno ˌkũn̪.d̪a el ˈpa.ni.ko]
que no panda el cúnico,/ke ˌno ˌpanda el ˈkuniko/
que no panda el cúnico,[ke ˌno ˌpãn̪.d̪a el ˈku.ni.ko]
que se dice pronto,/ke se ˌdise ˈpɾonto/
que se dice pronto,/ke se ˌdiθe ˈpɾonto/
que se dice pronto,[ke se ˌð̞i.se ˈpɾõn̪.t̪o]
que se dice pronto,[ke se ˌð̞i.θe ˈpɾõn̪.t̪o]
que si,/ke si/
que si,[ke si]
"que si quieres arroz, catalina",/ke si ˌkjeɾes aˌros | kataˈlina/
"que si quieres arroz, catalina",/ke si ˌkjeɾes aˌroθ | kataˈlina/
"que si quieres arroz, catalina",[ke si ˌkje.ɾes aˌros | ka.t̪aˈli.na]
"que si quieres arroz, catalina",[ke si ˌkje.ɾes aˌroθ | ka.t̪aˈli.na]
que te cagas,/ke te ˈkaɡas/
que te cagas,[ke t̪e ˈka.ɣ̞as]
que te den,/ke te ˈden/
que te den,[ke t̪e ˈð̞ẽn]
que te den por el culo,/ke te ˌdem poɾ el ˈkulo/
que te den por el culo,[ke t̪e ˌð̞ẽm poɾ el ˈku.lo]
que yo sepa,/ke ˌʃo ˈsepa/
que yo sepa,/ke ˌʒo ˈsepa/
que yo sepa,/ke ˌʝo ˈsepa/
que yo sepa,[ke ˌʃo ˈse.pa]
que yo sepa,[ke ˌʒo ˈse.pa]
que yo sepa,[ke ˌʝo ˈse.pa]
quebec,/keˈbek/
quebec,[keˈβ̞ek]
quebequense,/kebeˈkense/
quebequense,[ke.β̞eˈkẽn.se]
quebequesa,/kebeˈkesa/
quebequesa,[ke.β̞eˈke.sa]
quebequés,/kebeˈkes/
quebequés,[ke.β̞eˈkes]
quebrachal,/kebɾaˈt͡ʃal/
quebrachal,[ke.β̞ɾaˈt͡ʃal]
quebracho,/keˈbɾat͡ʃo/
quebracho,[keˈβ̞ɾa.t͡ʃo]
quebrada,/keˈbɾada/
quebrada,[keˈβ̞ɾa.ð̞a]
quebradas,/keˈbɾadas/
quebradas,[keˈβ̞ɾa.ð̞as]
quebradero,/kebɾaˈdeɾo/
quebradero,[ke.β̞ɾaˈð̞e.ɾo]
quebradero de cabeza,/kebɾaˌdeɾo de kaˈbesa/
quebradero de cabeza,/kebɾaˌdeɾo de kaˈbeθa/
quebradero de cabeza,[ke.β̞ɾaˌð̞e.ɾo ð̞e kaˈβ̞e.sa]
quebradero de cabeza,[ke.β̞ɾaˌð̞e.ɾo ð̞e kaˈβ̞e.θa]
quebradita,/kebɾaˈdita/
quebradita,[ke.β̞ɾaˈð̞i.t̪a]
quebradizo,/kebɾaˈdiso/
quebradizo,/kebɾaˈdiθo/
quebradizo,[ke.β̞ɾaˈð̞i.so]
quebradizo,[ke.β̞ɾaˈð̞i.θo]
quebrado,/keˈbɾado/
quebrado,[keˈβ̞ɾa.ð̞o]
quebrador,/kebɾaˈdoɾ/
quebrador,[ke.β̞ɾaˈð̞oɾ]
quebradora,/kebɾaˈdoɾa/
quebradora,[ke.β̞ɾaˈð̞o.ɾa]
quebrados,/keˈbɾados/
quebrados,[keˈβ̞ɾa.ð̞os]
quebradura,/kebɾaˈduɾa/
quebradura,[ke.β̞ɾaˈð̞u.ɾa]
quebramos,/keˈbɾamos/
quebramos,[keˈβ̞ɾa.mos]
quebrando,/keˈbɾando/
quebrando,[keˈβ̞ɾãn̪.d̪o]
quebrantación,/kebɾantaˈsjon/
quebrantación,/kebɾantaˈθjon/
quebrantación,[ke.β̞ɾãn̪.t̪aˈsjõn]
quebrantación,[ke.β̞ɾãn̪.t̪aˈθjõn]
quebrantada,/kebɾanˈtada/
quebrantada,[ke.β̞ɾãn̪ˈt̪a.ð̞a]
quebrantadas,/kebɾanˈtadas/
quebrantadas,[ke.β̞ɾãn̪ˈt̪a.ð̞as]
quebrantado,/kebɾanˈtado/
quebrantado,[ke.β̞ɾãn̪ˈt̪a.ð̞o]
quebrantados,/kebɾanˈtados/
quebrantados,[ke.β̞ɾãn̪ˈt̪a.ð̞os]
quebrantaherraduras,/keˌbɾantaeraˈduɾas/
quebrantaherraduras,[keˌβ̞ɾãn̪.t̪a.e.raˈð̞u.ɾas]
quebrantahuesos,/keˌbɾantaˈwesos/
quebrantahuesos,[keˌβ̞ɾãn̪.t̪aˈwe.sos]
quebrantamiento,/kebɾantaˈmjento/
quebrantamiento,[ke.β̞ɾãn̪.t̪aˈmjẽn̪.t̪o]
quebrantar,/kebɾanˈtaɾ/
quebrantar,[ke.β̞ɾãn̪ˈt̪aɾ]
quebranto,/keˈbɾanto/
quebranto,[keˈβ̞ɾãn̪.t̪o]
quebrar,/keˈbɾaɾ/
quebrar,[keˈβ̞ɾaɾ]
quebrara,/keˈbɾaɾa/
quebrara,[keˈβ̞ɾa.ɾa]
quebraras,/keˈbɾaɾas/
quebraras,[keˈβ̞ɾa.ɾas]
quebrareis,/keˈbɾaɾeis/
quebrareis,[keˈβ̞ɾa.ɾei̯s]
quebraremos,/kebɾaˈɾemos/
quebraremos,[ke.β̞ɾaˈɾe.mos]
quebrares,/keˈbɾaɾes/
quebrares,[keˈβ̞ɾa.ɾes]
quebrará,/kebɾaˈɾa/
quebrará,[ke.β̞ɾaˈɾa]
quebrarás,/kebɾaˈɾas/
quebrarás,[ke.β̞ɾaˈɾas]
quebraríamos,/kebɾaˈɾiamos/
quebraríamos,[ke.β̞ɾaˈɾi.a.mos]
quebraste,/keˈbɾaste/
quebraste,[keˈβ̞ɾas.t̪e]
quebremos,/keˈbɾemos/
quebremos,[keˈβ̞ɾe.mos]
quebráramos,/keˈbɾaɾamos/
quebráramos,[keˈβ̞ɾa.ɾa.mos]
queche,/ˈket͡ʃe/
queche,[ˈke.t͡ʃe]
quechua,/ˈket͡ʃwa/
quechua,[ˈke.t͡ʃwa]
queco,/ˈkeko/
queco,[ˈke.ko]
queda,/ˈkeda/
queda,[ˈke.ð̞a]
quedada,/keˈdada/
quedada,[keˈð̞a.ð̞a]
quedadas,/keˈdadas/
quedadas,[keˈð̞a.ð̞as]
quedado,/keˈdado/
quedado,[keˈð̞a.ð̞o]
quedados,/keˈdados/
quedados,[keˈð̞a.ð̞os]
quedamente,/ˌkedaˈmente/
quedamente,[ˌke.ð̞aˈmẽn̪.t̪e]
quedar,/keˈdaɾ/
quedar,[keˈð̞aɾ]
quedar cheles,/keˌdaɾ ˈt͡ʃeles/
quedar cheles,[keˌð̞aɾ ˈt͡ʃe.les]
quedar como cagancho en almagro,/keˌdaɾ ˌkomo kaˌɡant͡ʃo en alˈmaɡɾo/
quedar como cagancho en almagro,[keˌð̞aɾ ˌko.mo kaˌɣ̞ãnʲ.t͡ʃo ẽn alˈma.ɣ̞ɾo]
quedarse frito,/keˌdaɾse ˈfɾito/
quedarse frito,[keˌð̞aɾ.se ˈfɾi.t̪o]
quedas,/ˈkedas/
quedas,[ˈke.ð̞as]
quedito,/keˈdito/
quedito,[keˈð̞i.t̪o]
quedo,/ˈkedo/
quedo,[ˈke.ð̞o]
queensland,/ˈkwinsland/
queensland,[ˈkwĩns.lãn̪d̪]
queer,/ˈkwiɾ/
queer,[ˈkwiɾ]
quehacer,/keaˈseɾ/
quehacer,/keaˈθeɾ/
quehacer,[ke.aˈseɾ]
quehacer,[ke.aˈθeɾ]
quehúbole,/keˈubole/
quehúbole,[keˈu.β̞o.le]
queimada,/keiˈmada/
queimada,[kei̯ˈma.ð̞a]
queique,/ˈkeike/
queique,[ˈkei̯.ke]
queja,/ˈkexa/
queja,[ˈke.xa]
quejada,/keˈxada/
quejada,[keˈxa.ð̞a]
quejadas,/keˈxadas/
quejadas,[keˈxa.ð̞as]
quejado,/keˈxado/
quejado,[keˈxa.ð̞o]
quejados,/keˈxados/
quejados,[keˈxa.ð̞os]
quejar,/keˈxaɾ/
quejar,[keˈxaɾ]
quejarse,/keˈxaɾse/
quejarse,[keˈxaɾ.se]
quejazón,/kexaˈson/
quejazón,/kexaˈθon/
quejazón,[ke.xaˈsõn]
quejazón,[ke.xaˈθõn]
quejeso,/keˈheso/
quejeso,/keˈxeso/
quejeso,[keˈhe.so]
quejeso,[keˈxe.so]
quejicoso,/kexiˈkoso/
quejicoso,[ke.xiˈko.so]
quejido,/keˈxido/
quejido,[keˈxi.ð̞o]
quejigal,/kexiˈɡal/
quejigal,[ke.xiˈɣ̞al]
quejigar,/kexiˈɡaɾ/
quejigar,[ke.xiˈɣ̞aɾ]
quejigo,/keˈxiɡo/
quejigo,[keˈxi.ɣ̞o]
quejo,/ˈkexo/
quejo,[ˈke.xo]
quejoso,/keˈxoso/
quejoso,[keˈxo.so]
quejumbre,/keˈxumbɾe/
quejumbre,[keˈxũm.bɾe]
quejumbrosamente,/kexumˌbɾosaˈmente/
quejumbrosamente,[ke.xũmˌbɾo.saˈmẽn̪.t̪e]
quejumbroso,/kexumˈbɾoso/
quejumbroso,[ke.xũmˈbɾo.so]
quejá,/keˈxa/
quejá,[keˈxa]
quejándose,/keˈxandose/
quejándose,[keˈxãn̪.d̪o.se]
quejé,/keˈxe/
quejé,[keˈxe]
quejío,/keˈxio/
quejío,[keˈxi.o]
quelación,/kelaˈsjon/
quelación,/kelaˈθjon/
quelación,[ke.laˈsjõn]
quelación,[ke.laˈθjõn]
quelante,/keˈlante/
quelante,[keˈlãn̪.t̪e]
quelar,/keˈlaɾ/
quelar,[keˈlaɾ]
quelato,/keˈlato/
quelato,[keˈla.t̪o]
quelele,/keˈlele/
quelele,[keˈle.le]
quelepa,/keˈlepa/
quelepa,[keˈle.pa]
quelicerado,/keliseˈɾado/
quelicerado,/keliθeˈɾado/
quelicerado,[ke.li.seˈɾa.ð̞o]
quelicerado,[ke.li.θeˈɾa.ð̞o]
quelite,/keˈlite/
quelite,[keˈli.t̪e]
quellón,/keˈʃon/
quellón,/keˈʎon/
quellón,/keˈʒon/
quellón,/keˈʝon/
quellón,[keˈʃõn]
quellón,[keˈʎõn]
quellón,[keˈʒõn]
quellón,[keˈʝõn]
quelonio,/keˈlonjo/
quelonio,[keˈlo.njo]
quelpo,/ˈkelpo/
quelpo,[ˈkel.po]
queltehue,/kelˈtewe/
queltehue,[kel̪ˈt̪e.we]
quelvacho,/kelˈbat͡ʃo/
quelvacho,[kelˈβ̞a.t͡ʃo]
quelícero,/keˈliseɾo/
quelícero,/keˈliθeɾo/
quelícero,[keˈli.se.ɾo]
quelícero,[keˈli.θe.ɾo]
quema,/ˈkema/
quema,[ˈke.ma]
quemada,/keˈmada/
quemada,[keˈma.ð̞a]
quemadas,/keˈmadas/
quemadas,[keˈma.ð̞as]
quemado,/keˈmado/
quemado,[keˈma.ð̞o]
quemador,/kemaˈdoɾ/
quemador,[ke.maˈð̞oɾ]
quemadora,/kemaˈdoɾa/
quemadora,[ke.maˈð̞o.ɾa]
quemadoras,/kemaˈdoɾas/
quemadoras,[ke.maˈð̞o.ɾas]
quemadores,/kemaˈdoɾes/
quemadores,[ke.maˈð̞o.ɾes]
quemados,/keˈmados/
quemados,[keˈma.ð̞os]
quemadura,/kemaˈduɾa/
quemadura,[ke.maˈð̞u.ɾa]
quemante,/keˈmante/
quemante,[keˈmãn̪.t̪e]
quemar,/keˈmaɾ/
quemar,[keˈmaɾ]
quemar el último cartucho,/keˌmaɾ el ˌultimo kaɾˈtut͡ʃo/
quemar el último cartucho,[keˌmaɾ el ˌul̪.t̪i.mo kaɾˈt̪u.t͡ʃo]
quemar las naves,/keˌmaɾ las ˈnabes/
quemar las naves,[keˌmaɾ laz ˈna.β̞es]
quemarse las pestañas,/keˌmaɾse las pesˈtaɲas/
quemarse las pestañas,[keˌmaɾ.se las pesˈt̪a.ɲas]
quemas,/ˈkemas/
quemas,[ˈke.mas]
quemazones,/kemaˈsones/
quemazones,/kemaˈθones/
quemazones,[ke.maˈso.nes]
quemazones,[ke.maˈθo.nes]
quemazón,/kemaˈson/
quemazón,/kemaˈθon/
quemazón,[ke.maˈsõn]
quemazón,[ke.maˈθõn]
queme,/ˈkeme/
queme,[ˈke.me]
quemosis,/keˈmosis/
quemosis,[keˈmo.sis]
quemoy,/keˈmoi/
quemoy,[keˈmoi̯]
quena,/ˈkena/
quena,[ˈke.na]
quenefa,/keˈnefa/
quenefa,[keˈne.fa]
quenepa,/keˈnepa/
quenepa,[keˈne.pa]
quenista,/keˈnista/
quenista,[keˈnis.t̪a]
quenya,/ˈkenja/
quenya,[ˈke.nja]
quenístico,/keˈnistiko/
quenístico,[keˈnis.t̪i.ko]
queperí,/kepeˈɾi/
queperí,[ke.peˈɾi]
quepis,/ˈkepis/
quepis,[ˈke.pis]
quepo,/ˈkepo/
quepo,[ˈke.po]
quepí,/keˈpi/
quepí,[keˈpi]
queque,/ˈkeke/
queque,[ˈke.ke]
quequito,/keˈkito/
quequito,[keˈki.t̪o]
quera,/ˈkeɾa/
quera,[ˈke.ɾa]
querales,/keˈɾales/
querales,[keˈɾa.les]
querandí,/keɾanˈdi/
querandí,[ke.ɾãn̪ˈd̪i]
queratina,/keɾaˈtina/
queratina,[ke.ɾaˈt̪i.na]
queratinizada,/keɾatiniˈsada/
queratinizada,/keɾatiniˈθada/
queratinizada,[ke.ɾa.t̪i.niˈsa.ð̞a]
queratinizada,[ke.ɾa.t̪i.niˈθa.ð̞a]
queratinizadas,/keɾatiniˈsadas/
queratinizadas,/keɾatiniˈθadas/
queratinizadas,[ke.ɾa.t̪i.niˈsa.ð̞as]
queratinizadas,[ke.ɾa.t̪i.niˈθa.ð̞as]
queratinizado,/keɾatiniˈsado/
queratinizado,/keɾatiniˈθado/
queratinizado,[ke.ɾa.t̪i.niˈsa.ð̞o]
queratinizado,[ke.ɾa.t̪i.niˈθa.ð̞o]
queratinizados,/keɾatiniˈsados/
queratinizados,/keɾatiniˈθados/
queratinizados,[ke.ɾa.t̪i.niˈsa.ð̞os]
queratinizados,[ke.ɾa.t̪i.niˈθa.ð̞os]
queratinizar,/keɾatiniˈsaɾ/
queratinizar,/keɾatiniˈθaɾ/
queratinizar,[ke.ɾa.t̪i.niˈsaɾ]
queratinizar,[ke.ɾa.t̪i.niˈθaɾ]
queratitis,/keɾaˈtitis/
queratitis,[ke.ɾaˈt̪i.t̪is]
queratoconjuntivitis,/keɾatokonxuntiˈbitis/
queratoconjuntivitis,[ke.ɾa.t̪o.kõŋ.xũn̪.t̪iˈβ̞i.t̪is]
quercínea,/keɾˈsinea/
quercínea,/keɾˈθinea/
quercínea,[keɾˈsi.ne.a]
quercínea,[keɾˈθi.ne.a]
querella,/keˈɾeʃa/
querella,/keˈɾeʎa/
querella,/keˈɾeʒa/
querella,/keˈɾeʝa/
querella,[keˈɾe.ʃa]
querella,[keˈɾe.ʎa]
querella,[keˈɾe.ʒa]
querella,[keˈɾe.ʝa]
querellada,/keɾeˈʃada/
querellada,/keɾeˈʎada/
querellada,/keɾeˈʒada/
querellada,/keɾeˈʝada/
querellada,[ke.ɾeˈʃa.ð̞a]
querellada,[ke.ɾeˈʎa.ð̞a]
querellada,[ke.ɾeˈʒa.ð̞a]
querellada,[ke.ɾeˈʝa.ð̞a]
querelladas,/keɾeˈʃadas/
querelladas,/keɾeˈʎadas/
querelladas,/keɾeˈʒadas/
querelladas,/keɾeˈʝadas/
querelladas,[ke.ɾeˈʃa.ð̞as]
querelladas,[ke.ɾeˈʎa.ð̞as]
querelladas,[ke.ɾeˈʒa.ð̞as]
querelladas,[ke.ɾeˈʝa.ð̞as]
querellado,/keɾeˈʃado/
querellado,/keɾeˈʎado/
querellado,/keɾeˈʒado/
querellado,/keɾeˈʝado/
querellado,[ke.ɾeˈʃa.ð̞o]
querellado,[ke.ɾeˈʎa.ð̞o]
querellado,[ke.ɾeˈʒa.ð̞o]
querellado,[ke.ɾeˈʝa.ð̞o]
querellados,/keɾeˈʃados/
querellados,/keɾeˈʎados/
querellados,/keɾeˈʒados/
querellados,/keɾeˈʝados/
querellados,[ke.ɾeˈʃa.ð̞os]
querellados,[ke.ɾeˈʎa.ð̞os]
querellados,[ke.ɾeˈʒa.ð̞os]
querellados,[ke.ɾeˈʝa.ð̞os]
querellante,/keɾeˈʃante/
querellante,/keɾeˈʎante/
querellante,/keɾeˈʒante/
querellante,/keɾeˈʝante/
querellante,[ke.ɾeˈʃãn̪.t̪e]
querellante,[ke.ɾeˈʎãn̪.t̪e]
querellante,[ke.ɾeˈʒãn̪.t̪e]
querellante,[ke.ɾeˈʝãn̪.t̪e]
querellarse,/keɾeˈʃaɾse/
querellarse,/keɾeˈʎaɾse/
querellarse,/keɾeˈʒaɾse/
querellarse,/keɾeˈʝaɾse/
querellarse,[ke.ɾeˈʃaɾ.se]
querellarse,[ke.ɾeˈʎaɾ.se]
querellarse,[ke.ɾeˈʒaɾ.se]
querellarse,[ke.ɾeˈʝaɾ.se]
querelloso,/keɾeˈʃoso/
querelloso,/keɾeˈʎoso/
querelloso,/keɾeˈʒoso/
querelloso,/keɾeˈʝoso/
querelloso,[ke.ɾeˈʃo.so]
querelloso,[ke.ɾeˈʎo.so]
querelloso,[ke.ɾeˈʒo.so]
querelloso,[ke.ɾeˈʝo.so]
querencia,/keˈɾensja/
querencia,/keˈɾenθja/
querencia,[keˈɾẽn.sja]
querencia,[keˈɾẽn̟.θja]
querencias,/keˈɾensjas/
querencias,/keˈɾenθjas/
querencias,[keˈɾẽn.sjas]
querencias,[keˈɾẽn̟.θjas]
querendona,/keɾenˈdona/
querendona,[ke.ɾẽn̪ˈd̪o.na]
querendonas,/keɾenˈdonas/
querendonas,[ke.ɾẽn̪ˈd̪o.nas]
querendones,/keɾenˈdones/
querendones,[ke.ɾẽn̪ˈd̪o.nes]
querendón,/keɾenˈdon/
querendón,[ke.ɾẽn̪ˈd̪õn]
querequequé,/keɾekeˈke/
querequequé,[ke.ɾe.keˈke]
querer,/keˈɾeɾ/
querer,[keˈɾeɾ]
querer como la trucha al trucho,/keˌɾeɾ ˌkomo la ˌtɾut͡ʃa al ˈtɾut͡ʃo/
querer como la trucha al trucho,[keˌɾeɾ ˌko.mo la ˌt̪ɾu.t͡ʃa al̪ ˈt̪ɾu.t͡ʃo]
querer decir,/keˌɾeɾ deˈsiɾ/
querer decir,/keˌɾeɾ deˈθiɾ/
querer decir,[keˌɾeɾ ð̞eˈsiɾ]
querer decir,[keˌɾeɾ ð̞eˈθiɾ]
querer guerra,/keˌɾeɾ ˈɡera/
querer guerra,[keˌɾeɾ ˈɣ̞e.ra]
queretana,/keɾeˈtana/
queretana,[ke.ɾeˈt̪a.na]
queretano,/keɾeˈtano/
queretano,[ke.ɾeˈt̪a.no]
querible,/keˈɾible/
querible,[keˈɾi.β̞le]
querida,/keˈɾida/
querida,[keˈɾi.ð̞a]
queridas,/keˈɾidas/
queridas,[keˈɾi.ð̞as]
querido,/keˈɾido/
querido,[keˈɾi.ð̞o]
queridos,/keˈɾidos/
queridos,[keˈɾi.ð̞os]
queridísimo,/keɾiˈdisimo/
queridísimo,[ke.ɾiˈð̞i.si.mo]
queriendo,/keˈɾjendo/
queriendo,[keˈɾjẽn̪.d̪o]
querindongo,/keɾinˈdonɡo/
querindongo,[ke.ɾĩn̪ˈd̪õŋ.ɡo]
quermés,/keɾˈmes/
quermés,[keɾˈmes]
quero,/ˈkeɾo/
quero,[ˈke.ɾo]
querosene,/keɾoˈsene/
querosene,[ke.ɾoˈse.ne]
queroseno,/keɾoˈseno/
queroseno,[ke.ɾoˈse.no]
querosén,/keɾoˈsen/
querosén,[ke.ɾoˈsẽn]
querque,/ˈkeɾke/
querque,[ˈkeɾ.ke]
querube,/keˈɾube/
querube,[keˈɾu.β̞e]
querubín,/keɾuˈbin/
querubín,[ke.ɾuˈβ̞ĩn]
querusca,/keˈɾuska/
querusca,[keˈɾus.ka]
querusco,/keˈɾusko/
querusco,[keˈɾus.ko]
querétaro,/keˈɾetaɾo/
querétaro,[keˈɾe.t̪a.ɾo]
querúbico,/keˈɾubiko/
querúbico,[keˈɾu.β̞i.ko]
quesada,/keˈsada/
quesada,[keˈsa.ð̞a]
quesadilla,/kesaˈdiʃa/
quesadilla,/kesaˈdiʎa/
quesadilla,/kesaˈdiʒa/
quesadilla,/kesaˈdiʝa/
quesadilla,[ke.saˈð̞i.ʃa]
quesadilla,[ke.saˈð̞i.ʎa]
quesadilla,[ke.saˈð̞i.ʒa]
quesadilla,[ke.saˈð̞i.ʝa]
quesadilla salvadoreña,/kesaˌdiʃa salbadoˈɾeɲa/
quesadilla salvadoreña,/kesaˌdiʎa salbadoˈɾeɲa/
quesadilla salvadoreña,/kesaˌdiʒa salbadoˈɾeɲa/
quesadilla salvadoreña,/kesaˌdiʝa salbadoˈɾeɲa/
quesadilla salvadoreña,[ke.saˌð̞i.ʃa sal.β̞a.ð̞oˈɾe.ɲa]
quesadilla salvadoreña,[ke.saˌð̞i.ʎa sal.β̞a.ð̞oˈɾe.ɲa]
quesadilla salvadoreña,[ke.saˌð̞i.ʒa sal.β̞a.ð̞oˈɾe.ɲa]
quesadilla salvadoreña,[ke.saˌð̞i.ʝa sal.β̞a.ð̞oˈɾe.ɲa]
quesera,/keˈseɾa/
quesera,[keˈse.ɾa]
quesero,/keˈseɾo/
quesero,[keˈse.ɾo]
quesería,/keseˈɾia/
quesería,[ke.seˈɾi.a]
quesillo,/keˈsiʃo/
quesillo,/keˈsiʎo/
quesillo,/keˈsiʒo/
quesillo,/keˈsiʝo/
quesillo,[keˈsi.ʃo]
quesillo,[keˈsi.ʎo]
quesillo,[keˈsi.ʒo]
quesillo,[keˈsi.ʝo]
quesito,/keˈsito/
quesito,[keˈsi.t̪o]
queso,/ˈkeso/
queso,[ˈke.so]
queso de bola,/ˌkeso de ˈbola/
queso de bola,[ˌke.so ð̞e ˈβ̞o.la]
queso de cabeza,/ˌkeso de kaˈbesa/
queso de cabeza,/ˌkeso de kaˈbeθa/
queso de cabeza,[ˌke.so ð̞e kaˈβ̞e.sa]
queso de cabeza,[ˌke.so ð̞e kaˈβ̞e.θa]
queso de cerdo,/ˌkeso de ˈseɾdo/
queso de cerdo,/ˌkeso de ˈθeɾdo/
queso de cerdo,[ˌke.so ð̞e ˈseɾ.ð̞o]
queso de cerdo,[ˌke.so ð̞e ˈθeɾ.ð̞o]
queso flameado,/ˌkeso flameˈado/
queso flameado,[ˌke.so fla.meˈa.ð̞o]
queso fresco,/ˌkeso ˈfɾesko/
queso fresco,[ˌke.so ˈfɾes.ko]
queso suizo,/ˌkeso ˈswiso/
queso suizo,/ˌkeso ˈswiθo/
